timestamp,segment_id,speed_kmh,ambient_temp_c,target_speed_15m,speed_lag_5m,speed_lag_10m,speed_lag_15m,speed_lag_30m,speed_lag_60m,speed_roll_mean_30m,speed_roll_std_30m,speed_roll_mean_60m,speed_roll_min_60m,speed_roll_max_60m,sin_hour,cos_hour,day_of_week,is_weekend,is_peak_hour
2026-09-05 11:05:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,44.96,30.3,34.14,31.67,38.7,41.97,43.02,36.91,39.545,4.252249992651157,37.059999999999995,30.65,43.02,0.23768589232617293,-0.9713420698132614,5,1,0
2026-09-05 11:10:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,42.16,30.0,41.43,44.96,31.67,38.7,39.26,31.93,39.86833333333333,4.6266074684014935,37.73083333333333,30.65,44.96,0.21643961393810318,-0.9762960071199333,5,1,0
2026-09-05 11:15:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,36.74,30.3,33.53,42.16,44.96,31.67,42.65,32.12,40.35166666666667,4.701222890553962,38.583333333333336,30.65,44.96,0.19509032201612816,-0.9807852804032304,5,1,0
2026-09-05 11:20:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,34.14,29.4,36.7,36.74,42.16,44.96,41.97,36.48,39.36666666666667,4.742318701507566,38.968333333333334,30.65,44.96,0.17364817766693028,-0.984807753012208,5,1,0
2026-09-05 11:25:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,41.43,31.3,38.61,34.14,36.74,42.16,38.7,39.36,38.06166666666667,4.955209043690106,38.77333333333333,30.65,44.96,0.15212338618991708,-0.9883615104677607,5,1,0
2026-09-05 11:30:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,33.53,31.1,37.29,41.43,34.14,36.74,31.67,30.65,38.516666666666666,5.147164915433375,38.94583333333333,30.65,44.96,0.130526192220052,-0.9914448613738104,5,1,0
2026-09-05 11:35:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,36.7,30.7,38.08,33.53,41.43,34.14,44.96,43.02,38.82666666666667,4.6878552309844554,39.185833333333335,31.67,44.96,0.10886687485196457,-0.9940563382223196,5,1,0
2026-09-05 11:40:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,38.61,31.3,34.08,36.7,33.53,41.43,42.16,39.26,37.449999999999996,3.617004285316989,38.659166666666664,31.67,44.96,0.0871557427476582,-0.9961946980917455,5,1,0
2026-09-05 11:45:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,37.29,31.8,38.64,38.61,36.7,33.53,36.74,42.65,36.858333333333334,2.914607463564872,38.605,31.67,44.96,0.06540312923014312,-0.9978589232386035,5,1,0
2026-09-05 11:50:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,38.08,31.2,31.37,37.29,38.61,36.7,34.14,41.97,36.949999999999996,2.9187874194605885,38.15833333333334,31.67,44.96,0.043619387365335625,-0.9990482215818578,5,1,0
2026-09-05 11:55:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,34.08,32.6,41.33,38.08,37.29,38.61,41.43,38.7,37.60666666666667,2.5841878156721005,37.83416666666667,31.67,44.96,0.021814885034561218,-0.9997620270799091,5,1,0
2026-09-05 12:00:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,38.64,31.5,30.3,34.08,38.08,37.29,33.53,31.67,36.38166666666667,2.1074099427183133,37.44916666666666,31.67,44.96,1.2246467991473532e-16,-1.0,5,1,0
2026-09-05 12:05:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,31.37,30.4,35.1,38.64,34.08,38.08,36.7,44.96,37.233333333333334,1.7217394305376483,38.03,33.53,44.96,-0.021814885034560975,-0.9997620270799091,5,1,0
2026-09-05 12:10:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,41.33,31.3,36.69,31.37,38.64,34.08,38.61,42.16,36.345,2.972586415901366,36.8975,31.37,42.16,-0.04361938736533538,-0.9990482215818578,5,1,0
2026-09-05 12:15:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,30.3,32.0,41.13,41.33,31.37,38.64,37.29,36.74,36.79833333333333,3.540290477724681,36.82833333333333,31.37,41.43,-0.06540312923014287,-0.9978589232386035,5,1,0
2026-09-05 12:20:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,35.1,32.4,33.53,30.3,41.33,31.37,38.08,34.14,35.63333333333333,4.393439047792504,36.291666666666664,30.3,41.43,-0.08715574274765794,-0.9961946980917455,5,1,0
2026-09-05 12:25:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,36.69,31.5,39.9,35.1,30.3,41.33,34.08,41.43,35.13666666666666,4.226812826074493,36.37166666666666,30.3,41.43,-0.10886687485196432,-0.9940563382223196,5,1,0
2026-09-05 12:30:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,41.13,30.7,31.16,36.69,35.1,30.3,38.64,33.53,35.571666666666665,4.2306189460488985,35.97666666666667,30.3,41.33,-0.13052619222005177,-0.9914448613738104,5,1,0
2026-09-05 12:35:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,33.53,31.3,34.89,41.13,36.69,35.1,31.37,36.7,35.986666666666665,4.689088042110955,36.61,30.3,41.33,-0.15212338618991683,-0.9883615104677607,5,1,0
2026-09-05 12:40:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,39.9,30.5,30.5,33.53,41.13,36.69,41.33,38.61,36.346666666666664,4.333168201982008,36.34583333333334,30.3,41.33,-0.17364817766693003,-0.9848077530122081,5,1,0
2026-09-05 12:45:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,31.16,32.2,23.97,39.9,33.53,41.13,30.3,37.29,36.108333333333334,4.03319930906817,36.45333333333333,30.3,41.33,-0.19509032201612792,-0.9807852804032305,5,1,0
2026-09-05 12:50:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,34.89,31.3,21.3,31.16,39.9,33.53,35.1,38.08,36.251666666666665,3.793665334036198,35.9425,30.3,41.33,-0.21643961393810293,-0.9762960071199334,5,1,0
2026-09-05 12:55:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,30.5,31.1,21.6,34.89,31.16,39.9,36.69,34.08,36.21666666666667,3.807359539978852,35.67666666666667,30.3,41.33,-0.2376858923261727,-0.9713420698132615,5,1,0
2026-09-05 13:00:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,23.97,32.5,29.38,30.5,34.89,31.16,41.13,38.64,35.185,4.4395979547703615,35.37833333333334,30.3,41.33,-0.2588190451025208,-0.9659258262890683,5,1,0
2026-09-05 13:05:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,21.3,33.1,22.07,23.97,30.5,34.89,33.53,31.37,32.324999999999996,5.289721164674069,34.155833333333334,23.97,41.33,-0.2798290140309925,-0.9600498543859286,5,1,0
2026-09-05 13:10:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,21.6,31.3,28.74,21.3,23.97,30.5,39.9,41.33,30.286666666666665,6.856756278785705,33.31666666666666,21.3,41.33,-0.30070579950427306,-0.9537169507482269,5,1,0
2026-09-05 13:15:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,29.38,32.0,21.14,21.6,21.3,23.97,31.16,30.3,27.236666666666665,5.697412278101943,31.6725,21.3,41.13,-0.32143946530316153,-0.9469301294951057,5,1,0
2026-09-05 13:20:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,22.07,31.8,24.32,29.38,21.6,21.3,34.89,35.1,26.939999999999998,5.495012283880725,31.59583333333333,21.3,41.13,-0.34202014332566866,-0.9396926207859084,5,1,0
2026-09-05 13:25:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,28.74,33.1,23.81,22.07,29.38,21.6,30.5,36.69,24.80333333333333,4.101173815710137,30.51,21.3,41.13,-0.36243803828370114,-0.9320078692827987,5,1,0
2026-09-05 13:30:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,21.14,31.9,27.99,28.74,22.07,29.38,23.97,41.13,24.51,3.6504027175093623,29.8475,21.3,41.13,-0.38268343236508967,-0.9238795325112868,5,1,0
2026-09-05 13:35:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,24.32,31.2,22.85,21.14,28.74,22.07,21.3,33.53,24.03833333333333,3.9078813526854086,28.18166666666667,21.14,39.9,-0.4027466898587371,-0.9153114791194472,5,1,0
2026-09-05 13:40:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,23.81,32.0,26.33,24.32,21.14,28.74,21.6,39.9,24.541666666666668,3.6720153412896313,27.414166666666663,21.14,39.9,-0.4226182617406993,-0.90630778703665,5,1,0
2026-09-05 13:45:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,27.99,32.9,26.06,23.81,24.32,21.14,29.38,31.16,24.909999999999997,3.4201286525509236,26.073333333333334,21.14,34.89,-0.44228869021900147,-0.8968727415326883,5,1,0
2026-09-05 13:50:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,22.85,31.8,20.61,27.99,23.81,24.32,22.07,34.89,24.67833333333333,3.0877138252542817,25.809166666666666,21.14,34.89,-0.46174861323503413,-0.8870108331782216,5,1,0
2026-09-05 13:55:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,26.33,31.5,29.06,22.85,27.99,23.81,28.74,30.5,24.808333333333334,2.970113914762605,24.805833333333336,21.14,30.5,-0.4809887689193874,-0.8767267557075078,5,1,0
2026-09-05 14:00:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,26.06,31.9,29.74,26.33,22.85,27.99,21.14,23.97,24.406666666666666,2.449380874152974,24.458333333333332,21.14,29.38,-0.4999999999999997,-0.8660254037844388,5,1,0
2026-09-05 14:05:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,20.61,31.2,25.02,26.06,26.33,22.85,24.32,21.3,25.226666666666663,1.898701310545319,24.632499999999997,21.14,29.38,-0.5187732581605216,-0.8549118706729465,5,1,0
2026-09-05 14:10:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,29.06,31.9,20.3,20.61,26.06,26.33,23.81,21.6,24.608333333333334,2.6915751274423716,24.575000000000003,20.61,29.38,-0.5372996083468236,-0.8433914458128858,5,1,0
2026-09-05 14:15:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,29.74,31.6,28.5,29.06,20.61,26.06,27.99,29.38,25.483333333333334,3.1877620153748216,25.19666666666667,20.61,29.38,-0.555570233019602,-0.8314696123025455,5,1,0
2026-09-05 14:20:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,25.02,33.9,23.93,29.74,29.06,20.61,22.85,22.07,25.775000000000002,3.5251822647914137,25.226666666666663,20.61,29.74,-0.5735764363510458,-0.819152044288992,5,1,0
2026-09-05 14:25:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,20.3,30.4,24.94,25.02,29.74,29.06,26.33,28.74,26.136666666666667,3.2669292411478157,25.4725,20.61,29.74,-0.5913096483635824,-0.8064446042674825,5,1,0
2026-09-05 14:30:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,28.5,31.3,23.37,20.3,25.02,29.74,26.06,21.14,25.131666666666664,4.033194350222474,24.769166666666667,20.3,29.74,-0.6087614290087207,-0.7933533402912352,5,1,0
2026-09-05 14:35:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,23.93,31.4,20.47,28.5,20.3,25.02,20.61,24.32,25.53833333333333,4.262039026882151,25.382500000000004,20.3,29.74,-0.6259234721840591,-0.7798844830928818,5,1,0
2026-09-05 14:40:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,24.94,31.1,22.78,23.93,28.5,20.3,29.06,23.81,26.09166666666667,3.668407919883861,25.349999999999998,20.3,29.74,-0.6427876096865389,-0.7660444431189783,5,1,0
2026-09-05 14:45:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,23.37,32.2,22.52,24.94,23.93,28.5,29.74,27.99,25.405,3.375569581566919,25.444166666666664,20.3,29.74,-0.6593458151000688,-0.7518398074789774,5,1,0
2026-09-05 14:50:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,20.47,31.3,22.6,23.37,24.94,23.93,25.02,22.85,24.343333333333334,2.6667783309953554,25.059166666666666,20.3,29.74,-0.6755902076156601,-0.7372773368101241,5,1,0
2026-09-05 14:55:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,22.78,30.6,23.93,20.47,23.37,24.94,20.3,26.33,23.584999999999997,3.054601446997561,24.860833333333332,20.3,29.74,-0.691513055782269,-0.722363962059756,5,1,0
2026-09-05 15:00:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,22.52,31.8,26.42,22.78,20.47,23.37,28.5,26.06,23.998333333333335,2.6640076326216344,24.564999999999998,20.3,29.74,-0.7071067811865471,-0.7071067811865479,5,1,0
2026-09-05 15:05:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,22.6,31.5,22.37,22.52,22.78,20.47,23.93,20.61,23.001666666666665,1.5129496576774044,24.27,20.3,29.74,-0.7223639620597557,-0.6915130557822692,5,1,0
2026-09-05 15:10:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,23.93,31.1,23.16,22.6,22.52,22.78,24.94,29.06,22.78,1.4456693951244437,24.43583333333333,20.3,29.74,-0.7372773368101239,-0.6755902076156604,5,1,0
2026-09-05 15:15:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,26.42,32.7,29.48,23.93,22.6,22.52,23.37,29.74,22.611666666666665,1.1778525657594479,24.00833333333333,20.3,29.74,-0.7518398074789773,-0.6593458151000691,5,1,0
2026-09-05 15:20:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,22.37,31.9,17.79,26.42,23.93,22.6,20.47,25.02,23.12,1.965431250387437,23.73166666666667,20.3,28.5,-0.7660444431189779,-0.6427876096865395,5,1,0
2026-09-05 15:25:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,23.16,31.7,28.32,22.37,26.42,23.93,22.78,20.3,23.436666666666667,1.565434976824727,23.510833333333334,20.3,28.5,-0.7798844830928814,-0.6259234721840596,5,1,0
2026-09-05 15:30:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,29.48,31.8,27.48,23.16,22.37,26.42,22.52,28.5,23.5,1.5410515890130274,23.749166666666667,20.47,28.5,-0.7933533402912349,-0.6087614290087209,5,1,0
2026-09-05 15:35:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,17.79,31.7,18.8,29.48,23.16,22.37,22.6,23.93,24.66,2.7785103922785224,23.830833333333334,20.47,29.48,-0.8064446042674827,-0.5913096483635822,5,1,0
2026-09-05 15:40:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,28.32,31.1,17.85,17.79,29.48,23.16,23.93,24.94,23.858333333333334,3.942026974370711,23.31916666666667,17.79,29.48,-0.8191520442889916,-0.5735764363510464,5,1,0
2026-09-05 15:45:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,27.48,30.6,28.5,28.32,17.79,29.48,26.42,23.37,24.59,4.344817602615757,23.60083333333333,17.79,29.48,-0.8314696123025452,-0.5555702330196022,5,1,0
2026-09-05 15:50:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,18.8,31.2,19.52,27.48,28.32,17.79,22.37,20.47,24.766666666666666,4.454281835118477,23.94333333333333,17.79,29.48,-0.8433914458128859,-0.5372996083468234,5,1,0
2026-09-05 15:55:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,17.85,30.8,23.78,18.8,27.48,28.32,23.16,22.78,24.171666666666667,5.038572879959795,23.80416666666667,17.79,29.48,-0.8549118706729466,-0.5187732581605214,5,1,0
2026-09-05 16:00:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,28.5,29.4,28.9,17.85,18.8,27.48,29.48,22.52,23.286666666666665,5.677618045154695,23.393333333333334,17.79,29.48,-0.8660254037844385,-0.5000000000000004,5,1,0
2026-09-05 16:05:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,19.52,30.0,25.73,28.5,17.85,18.8,17.79,22.6,23.123333333333335,5.474269509867613,23.89166666666667,17.79,29.48,-0.8767267557075072,-0.48098876891938847,5,1,0
2026-09-05 16:10:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,23.78,30.5,25.38,19.52,28.5,17.85,28.32,23.93,23.411666666666665,5.17453154079345,23.635,17.79,29.48,-0.8870108331782218,-0.4617486132350336,5,1,0
2026-09-05 16:15:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,28.9,31.4,27.0,23.78,19.52,28.5,27.48,26.42,22.655,4.6149225345610585,23.6225,17.79,29.48,-0.8968727415326883,-0.44228869021900136,5,1,0
2026-09-05 16:20:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,25.73,30.7,26.92,28.9,23.78,19.52,18.8,22.37,22.891666666666666,4.937021031620805,23.82916666666667,17.79,29.48,-0.9063077870366497,-0.42261826174069994,5,1,0
2026-09-05 16:25:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,25.38,29.8,24.74,25.73,28.9,23.78,17.85,23.16,24.046666666666667,4.586526645149498,24.109166666666667,17.79,29.48,-0.9153114791194471,-0.40274668985873735,5,1,0
2026-09-05 16:30:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,27.0,29.5,25.4,25.38,25.73,28.9,28.5,29.48,25.301666666666666,3.4383159637628555,24.294166666666666,17.79,29.48,-0.9238795325112868,-0.3826834323650895,5,1,0
2026-09-05 16:35:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,26.92,31.2,25.06,27.0,25.38,25.73,19.52,17.79,25.051666666666666,3.2059346011212484,24.087499999999995,17.79,28.9,-0.9320078692827984,-0.3624380382837018,5,1,0
2026-09-05 16:40:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,24.74,30.0,23.82,26.92,27.0,25.38,23.78,28.32,26.284999999999997,1.7409623775371947,24.848333333333333,17.85,28.9,-0.9396926207859084,-0.34202014332566855,5,1,0
2026-09-05 16:45:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,25.4,27.7,23.74,24.74,26.92,27.0,28.9,27.48,26.444999999999997,1.4908487515506015,24.55,17.85,28.9,-0.9469301294951056,-0.3214394653031618,5,1,0
2026-09-05 16:50:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,25.06,29.8,23.51,25.4,24.74,26.92,25.73,18.8,25.861666666666668,0.9095585009588865,24.376666666666665,17.85,28.9,-0.9537169507482267,-0.3007057995042738,5,1,0
2026-09-05 16:55:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,23.82,30.3,24.4,25.06,25.4,24.74,25.38,17.85,25.75,0.9681941953967166,24.89833333333333,17.85,28.9,-0.9600498543859286,-0.27982901403099236,5,1,0
2026-09-05 17:00:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,23.74,28.7,27.64,23.82,25.06,25.4,27.0,28.5,25.49,1.2545437417642553,25.39583333333333,19.52,28.9,-0.9659258262890683,-0.25881904510252063,5,1,0
2026-09-05 17:05:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,23.51,29.6,24.61,23.74,23.82,25.06,26.92,19.52,24.94666666666667,1.173075729297325,24.999166666666667,19.52,28.9,-0.9713420698132613,-0.23768589232617343,5,1,0
2026-09-05 17:10:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,24.4,29.5,17.93,23.51,23.74,23.82,24.74,23.78,24.37833333333333,0.7889845794857896,25.331666666666663,23.51,28.9,-0.9762960071199334,-0.21643961393810282,5,1,0
2026-09-05 17:15:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,27.64,28.4,18.45,24.4,23.51,23.74,25.4,28.9,24.32166666666667,0.7697900146574781,25.383333333333336,23.51,28.9,-0.9807852804032303,-0.19509032201612866,5,1,0
2026-09-05 17:20:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,24.61,30.2,17.33,27.64,24.4,23.51,25.06,25.73,24.694999999999997,1.5475884465838279,25.278333333333332,23.51,27.64,-0.9848077530122079,-0.1736481776669312,5,1,0
2026-09-05 17:25:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,17.93,29.2,26.94,24.61,27.64,24.4,23.82,25.38,24.62,1.5372312773293861,25.185000000000002,23.51,27.64,-0.9883615104677608,-0.15212338618991628,5,1,0
2026-09-05 17:30:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,18.45,28.6,16.41,17.93,24.61,27.64,23.74,27.0,23.638333333333332,3.167001210398612,24.56416666666667,17.93,27.64,-0.9914448613738104,-0.13052619222005163,5,1,1
2026-09-05 17:35:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,17.33,28.6,26.55,18.45,17.93,24.61,23.51,26.92,22.756666666666664,3.805100086287634,23.85166666666667,17.93,27.64,-0.9940563382223195,-0.10886687485196507,5,1,1
2026-09-05 17:40:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,26.94,27.6,20.41,17.33,18.45,17.93,24.4,24.74,21.726666666666663,4.356827592029092,23.0525,17.33,27.64,-0.9961946980917455,-0.08715574274765825,5,1,1
2026-09-05 17:45:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,16.41,27.4,17.19,26.94,17.33,18.45,27.64,25.4,22.150000000000002,4.772139981182385,23.235833333333332,17.33,27.64,-0.9978589232386035,-0.06540312923014273,5,1,1
2026-09-05 17:50:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,26.55,27.9,29.1,16.41,26.94,17.33,24.61,25.06,20.278333333333332,4.373906339494003,22.486666666666665,16.41,27.64,-0.9990482215818578,-0.04361938736533613,5,1,1
2026-09-05 17:55:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,20.41,27.8,17.51,26.55,16.41,26.94,17.93,23.82,20.601666666666667,4.8082945694566055,22.610833333333332,16.41,27.64,-0.9997620270799091,-0.021814885034560836,5,1,1
2026-09-05 18:00:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,17.19,27.8,17.59,20.41,26.55,16.41,18.45,23.74,21.015,4.636212894162569,22.326666666666668,16.41,27.64,-1.0,-1.8369701987210297e-16,5,1,1
2026-09-05 18:05:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,29.1,29.0,24.07,17.19,20.41,26.55,17.33,23.51,20.805000000000003,4.801232133525647,21.780833333333334,16.41,27.64,-0.9997620270799091,0.021814885034560468,5,1,1
2026-09-05 18:10:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,17.51,28.2,24.16,29.1,17.19,20.41,26.94,24.4,22.766666666666666,5.457137222634789,22.246666666666666,16.41,29.1,-0.9990482215818578,0.043619387365335764,5,1,1
2026-09-05 18:15:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,17.59,26.1,19.92,17.51,29.1,17.19,16.41,27.64,21.195,5.372089909895336,21.6725,16.41,29.1,-0.9978589232386036,0.06540312923014237,5,1,1
2026-09-05 18:20:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,24.07,28.3,21.87,17.59,17.51,29.1,26.55,24.61,21.391666666666666,5.18004794057603,20.835,16.41,29.1,-0.9961946980917455,0.08715574274765789,5,1,1
2026-09-05 18:25:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,24.16,26.8,14.83,24.07,17.59,17.51,20.41,17.93,20.978333333333335,4.768741622972031,20.79,16.41,29.1,-0.9940563382223196,0.10886687485196471,5,1,1
2026-09-05 18:30:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,19.92,27.7,24.28,24.16,24.07,17.59,17.19,18.45,21.603333333333335,4.922615835779387,21.309166666666666,16.41,29.1,-0.9914448613738105,0.13052619222005127,5,1,1
2026-09-05 18:35:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,21.87,26.6,22.74,19.92,24.16,24.07,29.1,17.33,22.058333333333334,4.544770254552595,21.43166666666667,16.41,29.1,-0.9883615104677609,0.15212338618991592,5,1,1
2026-09-05 18:40:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,14.83,26.8,23.13,21.87,19.92,24.16,17.51,26.94,20.853333333333335,3.0004310801393013,21.810000000000002,16.41,29.1,-0.984807753012208,0.17364817766693083,5,1,1
2026-09-05 18:45:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,24.28,25.6,18.07,14.83,21.87,19.92,17.59,16.41,20.406666666666666,3.7126414675626624,20.800833333333333,14.83,29.1,-0.9807852804032304,0.1950903220161283,5,1,1
2026-09-05 18:50:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,22.74,26.7,18.63,24.28,14.83,21.87,24.07,26.55,21.521666666666665,3.702115161183669,21.456666666666667,14.83,29.1,-0.9762960071199335,0.21643961393810246,5,1,1
2026-09-05 18:55:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,23.13,26.9,18.6,22.74,24.28,14.83,24.16,20.41,21.3,3.5559471312154356,21.139166666666668,14.83,29.1,-0.9713420698132614,0.23768589232617307,5,1,1
2026-09-05 19:00:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,18.07,24.8,14.13,23.13,22.74,24.28,19.92,17.19,21.128333333333334,3.4122216614203027,21.36583333333333,14.83,29.1,-0.9659258262890684,0.2588190451025203,5,1,1
2026-09-05 19:05:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,18.63,26.6,23.39,18.07,23.13,22.74,21.87,29.1,20.819999999999997,3.6204751069437315,21.43916666666667,14.83,29.1,-0.9600498543859287,0.279829014030992,5,1,1
2026-09-05 19:10:00+00:00,urn:ngsi-ld:RoadSegment:PUNE:SEG-NR-EB-01,18.6,25.2,23.89,18.63,18.07,23.13,14.83,17.51,20.28,3.673777347635421,20.566666666666666,14.83,24.28,-0.9537169507482268,0.30070579950427345,5,1,1
